Date, Open, High, Low, Close
03/05/15,18096.9,18160.35,18087.65,18135.72
03/04/15,18203.37,18203.37,18029.5,18096.9
03/03/15,18281.95,18281.95,18136.88,18203.37
03/02/15,18134.05,18288.63,18122.59,18288.63
02/27/15,18213.26,18213.26,18132.38,18132.7
02/26/15,18224.41,18239.43,18157.07,18214.42
02/25/15,18208.67,18244.38,18182.76,18224.57
02/24/15,18112.57,18231.09,18098.73,18209.19
02/23/15,18140.76,18141.21,18054.84,18116.84
02/20/15,17985.77,18144.29,17878.37,18140.44
02/19/15,18028.67,18028.67,17924.6,17985.77
02/18/15,18045.72,18048.7,17982.2,18029.85
02/17/15,18019.8,18052.01,17951.41,18047.58
02/13/15,17968.65,18037.41,17961.76,18019.35
02/12/15,17862.14,17975.65,17862.14,17972.38
02/11/15,17867.86,17897.21,17759.65,17862.14
02/10/15,17736.15,17890.34,17729.24,17868.76
02/09/15,17821.49,17821.49,17685.32,17729.21
02/06/15,17881.54,17951.09,17764.4,17824.29
02/05/15,17677.26,17889.58,17677.26,17884.88
02/04/15,17664.99,17782.22,17603.21,17673.02
02/03/15,17369.97,17670.76,17369.97,17666.4
02/02/15,17169.99,17367.68,17037.76,17361.04
01/30/15,17416.85,17419.9,17156.82,17164.95
01/29/15,17195.29,17433.13,17136.3,17416.85
01/28/15,17402.91,17484.41,17189,17191.37
01/27/15,17638.53,17638.53,17288.31,17387.21
01/26/15,17668.11,17696.36,17567.6,17678.7
01/23/15,17812.5,17812.5,17667.53,17672.6
01/22/15,17557.29,17840.89,17482.54,17813.98
01/21/15,17509.96,17599.58,17396.04,17554.28
01/20/15,17516.96,17588.7,17346.73,17515.23
01/16/15,17320,17528.37,17243.55,17511.57
01/15/15,17436.3,17517.41,17298.04,17320.71
01/14/15,17609.06,17609.06,17264.9,17427.09
01/13/15,17645.02,17923.01,17498.23,17613.68
01/12/15,17742.05,17793.88,17571.58,17640.84
01/09/15,17911.02,17915.32,17686.09,17737.37
01/08/15,17591.97,17916.04,17591.97,17907.87
01/07/15,17374.78,17597.08,17374.78,17584.52
01/06/15,17504.18,17581.05,17262.37,17371.64
01/05/15,17821.3,17821.3,17475.93,17501.65
01/02/15,17823.07,17951.78,17731.3,17832.99
12/31/14,17987.66,18043.22,17820.88,17823.07
12/30/14,18035.02,18035.02,17959.7,17983.07
12/29/14,18046.58,18073.04,18021.57,18038.23
12/26/14,18038.3,18103.45,18038.3,18053.71
12/24/14,18035.73,18086.24,18027.78,18030.21
12/23/14,17971.51,18069.22,17970.16,18024.17
12/22/14,17812.25,17962.78,17812.25,17959.44
12/19/14,17778.02,17874.03,17746.55,17804.8
12/18/14,17367.85,17778.4,17367.85,17778.15
12/17/14,17069.16,17389.3,17069.16,17356.87
12/16/14,17173.07,17427.44,17067.59,17068.87
12/15/14,17285.74,17403.54,17115.28,17180.84
12/12/14,17590.05,17590.05,17280.83,17280.83
12/11/14,17534.3,17758.51,17534.3,17596.34
12/10/14,17797.99,17797.99,17508.1,17533.15
12/09/14,17847.37,17847.37,17629.57,17801.2
12/08/14,17954.94,17960.56,17804.28,17852.48
12/05/14,17903.05,17991.19,17903.05,17958.79
12/04/14,17910.02,17937.96,17814.81,17900.1
12/03/14,17880.9,17924.15,17855.59,17912.62
12/02/14,17778.85,17897.05,17778.85,17879.55
12/01/14,17827.27,17827.27,17726.55,17776.8
11/28/14,17830.55,17893.42,17807.78,17828.24
11/26/14,17812.25,17833.76,17791.16,17827.75
11/25/14,17819.05,17854.73,17790.89,17814.94
11/24/14,17812.63,17855.27,17793.19,17817.9
11/21/14,17721.02,17894.83,17721.02,17810.06
11/20/14,17677.32,17720.44,17603.89,17719
11/19/14,17685.51,17712.26,17624.5,17685.73
11/18/14,17643.09,17735.71,17642.03,17687.82
11/17/14,17631.85,17675.07,17606.81,17647.75
11/14/14,17653.11,17664.15,17613.2,17634.74
11/13/14,17618.69,17705.48,17583.88,17652.79
11/12/14,17604.75,17626.71,17536.17,17612.2
11/11/14,17615.64,17638.21,17584.94,17614.9
11/10/14,17568.98,17621.87,17547.51,17613.74
11/07/14,17558.58,17575.33,17493.37,17573.93
11/06/14,17491.66,17560.31,17440.35,17554.47
11/05/14,17385.76,17486.59,17385.76,17484.53
11/04/14,17368.81,17397.23,17278.36,17383.84
11/03/14,17390.9,17410.65,17339.85,17366.24
10/31/14,17208.78,17395.54,17208.78,17390.52
10/30/14,16968.14,17223.96,16920.76,17195.42
10/29/14,17005.07,17065.5,16895.38,16974.31
10/28/14,16825.19,17006.45,16825.19,17005.75
10/27/14,16796.1,16836.98,16729.83,16817.94
10/24/14,16677.04,16811.71,16649.72,16805.41
10/23/14,16468.07,16767.52,16468.07,16677.9
10/22/14,16615.26,16653.89,16459.85,16461.32
10/21/14,16406.03,16620.78,16405.77,16614.81
10/20/14,16373.15,16401.63,16260.54,16399.67
10/17/14,16118.39,16427.38,16118.39,16380.41
10/16/14,16137.14,16211.12,15935.22,16117.24
10/15/14,16313.3,16313.3,15855.12,16141.74
10/14/14,16321.9,16463.67,16273.64,16315.19
10/13/14,16535.43,16602.41,16310.47,16321.07
10/10/14,16654.88,16757.6,16543.91,16544.1
10/09/14,16989.37,16989.37,16649.04,16659.25
10/08/14,16718.65,17006.91,16663.26,16994.22
10/07/14,16988.25,16988.25,16715.79,16719.39
10/06/14,17010.34,17099.39,16930.38,16991.91
10/03/14,16802.2,17027.84,16802.2,17009.69
10/02/14,16808.27,16857.25,16674.04,16801.05
10/01/14,17040.46,17041.16,16776.13,16804.71
09/30/14,17070.45,17145.1,17017.11,17042.9
09/29/14,17107.69,17107.69,16934.43,17071.22
09/26/14,16948.62,17148.15,16948.11,17113.15
09/25/14,17204.86,17204.86,16945.8,16945.8
09/24/14,17056.64,17226.6,17033.93,17210.06
09/23/14,17165.91,17171.88,17055.87,17055.87
09/22/14,17271.71,17277.88,17159.36,17172.68
09/19/14,17267.21,17350.64,17257.46,17279.74
09/18/14,17163.73,17275.37,17163.73,17265.99
09/17/14,17131.01,17221.11,17089.01,17156.85
09/16/14,17027.16,17167.05,16985.55,17131.97
09/15/14,16988.76,17051.85,16951.38,17031.14
09/12/14,17044.05,17044.05,16937.67,16987.51
09/11/14,17057.41,17057.41,16983.88,17049
09/10/14,17016.05,17080.27,16974.57,17068.71
09/09/14,17110.39,17111.55,16993.29,17013.87
09/08/14,17131.71,17137.88,17079.17,17111.42
09/05/14,17065.89,17137.36,17009.62,17137.36
09/04/14,17083.61,17161.55,17030.12,17069.58
09/03/14,17067.24,17151.89,17060.21,17078.28
09/02/14,17097.42,17113.51,17009.07,17067.56
08/29/14,17083.42,17110.42,17035.38,17098.45
08/28/14,17119.06,17119.06,17018.33,17079.57
08/27/14,17111.03,17134.6,17090.61,17122.01
08/26/14,17079.57,17153.8,17079.57,17106.7
08/25/14,17011.81,17124.74,17011.81,17076.87
08/22/14,17038.27,17064.28,16984.52,17001.22
08/21/14,16983.88,17074.59,16983.88,17039.49
08/20/14,16910.03,16994.89,16896.55,16979.13
08/19/14,16839.06,16929.13,16839.06,16919.59
08/18/14,16664.45,16840.28,16664.45,16838.74
08/15/14,16717.01,16775.27,16575.42,16662.91
08/14/14,16657.32,16714.22,16651.67,16713.58
08/13/14,16567.54,16670.29,16567.54,16651.8
08/12/14,16565.55,16589.31,16518.06,16560.54
08/11/14,16557.27,16627.99,16557.27,16569.98
08/08/14,16369.68,16556.59,16364.22,16553.93
08/07/14,16448.29,16504.35,16333.78,16368.27
08/06/14,16425.1,16490.7,16372.32,16443.34
08/05/14,16559.97,16559.97,16369.55,16429.47
08/04/14,16493.72,16596.22,16447.2,16569.28
08/01/14,16561.7,16584.75,16437.07,16493.37
07/31/14,16869.63,16869.63,16563.3,16563.3
07/30/14,16920.11,16983.94,16817.16,16880.36
07/29/14,16984.33,17056.46,16912.11,16912.11
07/28/14,16956.91,17001.38,16877.72,16982.59
07/25/14,17079.5,17082.33,16915.65,16960.57
07/24/14,17092.02,17119.83,17061.07,17083.8
07/23/14,17117.01,17121.05,17058.05,17086.63
07/22/14,17054.97,17133.43,17040.13,17113.54
07/21/14,17095.11,17095.11,16974.34,17051.73
07/18/14,16978.16,17113.51,16977.52,17100.18
07/17/14,17133.45,17151.56,16966.19,16976.81
07/16/14,17061.91,17139.35,17061.91,17138.2
07/15/14,17055.03,17120.34,17006.39,17060.68
07/14/14,16950.93,17088.43,16950.93,17055.42
07/11/14,16918.31,16949.46,16860.3,16943.81
07/10/14,16980.35,16980.35,16805.38,16915.07
07/09/14,16916.83,16998.95,16913.81,16985.61
07/08/14,17022.09,17022.09,16874.79,16906.62
07/07/14,17063.83,17063.83,16992.45,17024.21
07/03/14,16979,17074.65,16979,17068.26
07/02/14,16949.71,16986.63,16949.71,16976.24
07/01/14,16828.53,16998.7,16828.53,16956.07
06/30/14,16852.49,16871.27,16801.94,16826.6
06/27/14,16846.9,16862.73,16773.84,16851.84
06/26/14,16866.81,16872.52,16746.09,16846.13
06/25/14,16817.68,16883.54,16799.41,16867.51
06/24/14,16934.62,16969.7,16805.23,16818.13
06/23/14,16946.5,16954.27,16896.09,16937.26
06/20/14,16920.62,16978.02,16920.62,16947.08
06/19/14,16909.9,16923.43,16858.88,16921.46
06/18/14,16806.12,16911.41,16755.29,16906.62
06/17/14,16779.21,16823.55,16732.91,16808.49
06/16/14,16765.56,16802.14,16722.86,16781.01
06/13/14,16734.64,16787.89,16718.6,16775.74
06/12/14,16840.48,16841.57,16703.73,16734.19
06/11/14,16943.16,16943.16,16821.85,16843.88
06/10/14,16940.4,16946.34,16897.44,16945.92
06/09/14,16926.08,16970.17,16912.92,16943.1
06/06/14,16839.64,16924.28,16839.64,16924.28
06/05/14,16739.14,16845.81,16709.95,16836.11
06/04/14,16720,16742.91,16673.65,16737.53
06/03/14,16736.7,16736.7,16690.01,16722.34
06/02/14,16716.85,16756.64,16682.07,16743.63
05/30/14,16697.33,16721.22,16648.85,16717.17
05/29/14,16637.74,16698.74,16620.43,16698.74
05/28/14,16674.98,16674.98,16620.22,16633.18
05/27/14,16607.42,16688.69,16607.42,16675.5
05/23/14,16544.49,16613.07,16544.49,16606.27
05/22/14,16532.74,16565.39,16489.61,16543.08
05/21/14,16376.17,16544.6,16376.17,16533.06
05/20/14,16511.22,16511.22,16341.3,16374.31
05/19/14,16490.35,16526.26,16442.12,16511.86
05/16/14,16447.32,16498.99,16414.32,16491.31
05/15/14,16613.52,16622.9,16397.46,16446.81
05/14/14,16716.08,16717.56,16595,16613.97
05/13/14,16695.92,16735.51,16695.92,16715.44
05/12/14,16584.82,16704.84,16584.82,16695.47
05/09/14,16551.23,16588.77,16498.71,16583.34
05/08/14,16518.16,16622.95,16502.01,16550.97
05/07/14,16401.66,16522.94,16357.35,16518.54
05/06/14,16529.85,16529.85,16399.99,16401.02
05/05/14,16509.75,16547.92,16377.09,16530.55
05/02/14,16562.34,16620.06,16488.31,16512.89
05/01/14,16580.26,16604.79,16525.25,16558.87
04/30/14,16534.86,16592.28,16510.87,16580.84
04/29/14,16451.18,16559.39,16451.18,16535.37
04/28/14,16363.2,16500.37,16312.66,16448.74
04/25/14,16503.26,16503.26,16333.78,16361.46
04/24/14,16503.39,16541.26,16452.3,16501.65
04/23/14,16513.73,16525.99,16477.28,16501.65
04/22/14,16449.38,16565.71,16449.38,16514.37
04/21/14,16408.92,16459.78,16402.08,16449.25
04/17/14,16424.14,16460.49,16368.14,16408.54
04/16/14,16266.23,16424.85,16266.23,16424.85
04/15/14,16173.49,16272.95,16063.2,16262.56
04/14/14,16028.29,16184.76,16028.29,16173.24
04/11/14,16168.87,16168.87,16015.32,16026.75
04/10/14,16437.24,16456.12,16153.34,16170.22
04/09/14,16256.37,16438.82,16256.37,16437.18
04/08/14,16245.16,16296.86,16180.28,16256.14
04/07/14,16414.15,16421.38,16244.01,16245.87
04/04/14,16576.02,16631.63,16392.77,16412.71
04/03/14,16572.36,16604.15,16527.6,16572.55
04/02/14,16532.8,16588.19,16506.6,16573
04/01/14,16458.05,16565.73,16457.6,16532.61
03/31/14,16324.22,16480.85,16324.22,16457.66
03/28/14,16267.77,16414.86,16267.77,16323.06
03/27/14,16268.67,16300.94,16191.79,16264.23
03/26/14,16370.71,16466.04,16268.99,16268.99
03/25/14,16279.2,16407.18,16279.2,16367.88
03/24/14,16303.28,16380.51,16215.56,16276.69
03/21/14,16332.69,16456.45,16290.79,16302.77
03/20/14,16221.98,16353.98,16160.33,16331.05
03/19/14,16335.71,16363.32,16126.29,16222.17
03/18/14,16245.93,16369.94,16245.93,16336.19
03/17/14,16066.37,16270.34,16066.37,16247.22
03/14/14,16106.32,16165.05,16046.99,16065.67
03/13/14,16341.55,16405.07,16084.1,16108.89
03/12/14,16350.67,16364.74,16260.03,16340.08
03/11/14,16419.39,16460.33,16325.17,16351.25
03/10/14,16453.1,16453.1,16334.2,16418.68
03/07/14,16424.53,16505.7,16398.86,16452.72
03/06/14,16360.56,16450.17,16360.56,16421.89
03/05/14,16395.88,16406.55,16343.96,16360.18
03/04/14,16169.32,16419.49,16169.32,16395.88
03/03/14,16321.71,16321.71,16071.25,16168.03
02/28/14,16273.23,16398.95,16226.09,16321.71
02/27/14,16197.7,16276.28,16159.81,16272.65
02/26/14,16180.36,16252.35,16155.86,16198.41
02/25/14,16207.34,16254.26,16147.25,16179.66
02/24/14,16102.27,16300.04,16102.27,16207.14
02/21/14,16135.92,16191.92,16093.8,16103.3
02/20/14,16044.15,16161.64,16006.59,16133.23
02/19/14,16126.23,16225.72,16031.66,16040.56
02/18/14,16153.97,16167.33,16107.04,16130.4
02/14/14,16018.08,16175.55,15985.39,16154.39
02/13/14,15946.99,16039.37,15863.25,16027.59
02/12/14,15993.04,16036.56,15928.75,15963.94
02/11/14,15804.17,16027.19,15803.4,15994.77
02/10/14,15793.63,15801.79,15733.69,15801.79
02/07/14,15630.64,15798.51,15625.53,15794.08
02/06/14,15443.83,15632.09,15443,15628.53
02/05/14,15443,15478.21,15340.69,15440.23
02/04/14,15372.93,15481.85,15356.62,15445.24
02/03/14,15697.69,15708.54,15356.17,15372.8
01/31/14,15847.19,15847.19,15617.55,15698.85
01/30/14,15743.03,15907.53,15733.27,15848.61
01/29/14,15927.08,15927.08,15708.98,15738.79
01/28/14,15840.84,15945.89,15840.84,15928.56
01/27/14,15879.05,15942.77,15783.55,15837.88
01/24/14,16203.29,16203.29,15879.11,15879.11
01/23/14,16371.99,16372.96,16140.58,16197.35
01/22/14,16420.48,16453.49,16332.98,16373.34
01/21/14,16459.27,16520.6,16316.25,16414.44
01/17/14,16408.02,16495.26,16378.8,16458.56
01/16/14,16477.7,16477.7,16375.56,16417.01
01/15/14,16378.03,16505.28,16376.78,16481.94
01/14/14,16261.99,16373.92,16260.83,16373.86
01/13/14,16434.03,16453.13,16240.6,16257.94
01/10/14,16453.62,16487.65,16379.02,16437.05
01/09/14,16471.41,16525.35,16378.61,16444.76
01/08/14,16527.66,16528.88,16416.69,16462.74
01/07/14,16429.02,16562.32,16429.02,16530.94
01/06/14,16474.04,16532.99,16405.52,16425.1
01/03/14,16456.89,16518.74,16439.3,16469.99
01/02/14,16572.17,16573.07,16416.49,16441.35
12/31/13,16512.38,16588.25,16511.48,16576.66
12/30/13,16484.51,16504.35,16476.87,16504.29
12/27/13,16486.37,16529.01,16461.23,16478.41
12/26/13,16370.97,16483,16370.97,16479.88
12/24/13,16295.7,16360.6,16295.7,16357.55
12/23/13,16225.25,16318.11,16225.25,16294.61
12/20/13,16178.57,16287.84,16178.57,16221.14
12/19/13,16162.51,16194.72,16121.54,16179.08
12/18/13,15876.57,16173.04,15808.92,16167.97
12/17/13,15884.06,15917.96,15836.45,15875.26
12/16/13,15759.6,15930.31,15759.6,15884.57
12/13/13,15745.66,15792.8,15717.92,15755.36
12/12/13,15844.82,15845.11,15703.79,15739.43
12/11/13,15970.75,15997.22,15827.7,15843.53
12/10/13,16024.12,16029.06,15969.53,15973.13
12/09/13,16019.49,16058.4,16015.29,16025.53
12/06/13,15825.55,16022.35,15825.55,16020.2
12/05/13,15886.5,15896.19,15809.37,15821.51
12/04/13,15910.51,15960.36,15791.29,15889.77
12/03/13,16004.72,16004.72,15859.68,15914.62
12/02/13,16087.12,16098,15986.23,16008.77
11/29/13,16105.16,16174.51,16074.14,16086.41
11/27/13,16073.37,16107.99,16057.34,16097.33
11/26/13,16070.93,16120.25,16070.93,16072.8
11/25/13,16072.09,16109.63,16055.46,16072.54
11/22/13,16008.71,16068.78,15976.27,16064.77
11/21/13,15908.07,16016.04,15908.07,16009.99
11/20/13,15971.2,16016.85,15865.37,15900.82
11/19/13,15974.06,16025.85,15943.78,15967.03
11/18/13,15962.72,16030.28,15942.17,15976.02
11/15/13,15876.16,15962.98,15875.9,15961.7
11/14/13,15806.22,15884.99,15798.74,15876.22
11/13/13,15739.5,15822.98,15672,15821.63
11/12/13,15773.15,15793.38,15708.29,15750.67
11/11/13,15759.28,15791.45,15737.22,15783.1
11/08/13,15591.54,15764.29,15579.35,15761.78
11/07/13,15751.31,15797.68,15586.33,15593.98
11/06/13,15628.72,15750.29,15628.72,15746.88
11/05/13,15631.22,15651.89,15522.18,15618.22
11/04/13,15621.2,15658.9,15588.48,15639.12
11/01/13,15558.01,15649.4,15543.25,15615.55
10/31/13,15619.92,15651.86,15544.69,15545.75
10/30/13,15680.74,15721,15574.52,15618.76
10/29/13,15572.21,15683.08,15572.21,15680.35
10/28/13,15569.19,15599.09,15533.48,15568.93
10/25/13,15523.72,15570.6,15512.96,15570.28
10/24/13,15414.87,15528.63,15414.13,15509.21
10/23/13,15465.34,15465.66,15366.19,15413.33
10/22/13,15394.22,15518.1,15394.22,15467.66
10/21/13,15401.32,15410.18,15362.66,15392.2
10/18/13,15371.71,15412.97,15321.81,15399.65
10/17/13,15369.46,15376.11,15229.02,15371.65
10/16/13,15170.7,15374.15,15170.7,15373.83
10/15/13,15300.3,15301.91,15161.33,15168.01
10/14/13,15231.33,15309.48,15136.38,15301.26
10/11/13,15126.52,15237.3,15100.13,15237.11
10/10/13,14806.39,15126.07,14806.39,15126.07
10/09/13,14778.19,14852.5,14719.43,14802.98
10/08/13,14938.04,14938.04,14773.47,14776.53
10/07/13,15069.3,15069.3,14920.83,14936.24
10/04/13,14994.68,15083.99,14972.33,15072.58
10/03/13,15127.23,15127.23,14947.03,14996.48
10/02/13,15182.65,15182.65,15044.71,15133.14
10/01/13,15132.49,15208.4,15110.34,15191.7
09/30/13,15249.82,15249.82,15086.71,15129.67
09/27/13,15317.45,15317.45,15211.81,15258.24
09/26/13,15274.42,15387.19,15274.42,15328.3
09/25/13,15339.02,15372.48,15253.16,15273.26
09/24/13,15402.54,15433.75,15327.14,15334.59
09/23/13,15452.31,15466.95,15368.25,15401.38
09/20/13,15635.09,15654.77,15448.09,15451.09
09/19/13,15677.86,15695.89,15625.45,15636.55
09/18/13,15533.03,15709.58,15470.16,15676.94
09/17/13,15503.15,15555.07,15503.15,15529.73
09/16/13,15381.36,15549.87,15381.36,15494.78
09/13/13,15312.86,15380.97,15312.86,15376.06
09/12/13,15327.14,15345.32,15283.26,15300.64
09/11/13,15194.13,15326.6,15194.13,15326.6
09/10/13,15067.23,15192.13,15067.23,15191.06
09/09/13,14927.19,15088.41,14927.19,15063.12
09/06/13,14941.55,15009.84,14789.4,14922.5
09/05/13,14929.49,14987.47,14923.27,14937.48
09/04/13,14832.42,14956.74,14799.09,14930.87
09/03/13,14801.55,14933.35,14777.48,14833.96
08/30/13,14844.1,14848.24,14762.35,14810.31
08/29/13,14817.91,14916.01,14792.11,14840.95
08/28/13,14770.99,14867.4,14760.41,14824.51
08/27/13,14939.25,14939.25,14765.42,14776.13
08/26/13,15014.58,15049.98,14945.24,14946.46
08/23/13,14988.78,15025.56,14931.24,15010.51
08/22/13,14908.6,14989.12,14899,14963.74
08/21/13,14993.81,15019.7,14880.84,14897.55
08/20/13,15011.82,15074.92,14992.16,15002.99
08/19/13,15076.79,15106.39,15005.42,15010.74
08/16/13,15112.57,15139.77,15054.38,15081.47
08/15/13,15332.71,15332.71,15094.03,15112.19
08/14/13,15447.71,15453.08,15316.62,15337.66
08/13/13,15420.68,15504.14,15342.34,15451.01
08/12/13,15415.22,15441.75,15359.93,15419.68
08/09/13,15496.63,15507.76,15346.65,15425.51
08/08/13,15477.27,15557.12,15418.6,15498.32
08/07/13,15516.21,15516.21,15421.75,15470.67
08/06/13,15608.44,15608.44,15473.4,15518.74
08/05/13,15651.98,15655.21,15584.83,15612.13
08/02/13,15627.56,15658.43,15558.68,15658.36
08/01/13,15503.85,15650.69,15503.85,15628.02
07/31/13,15528.57,15634.32,15492.96,15499.54
07/30/13,15534.49,15593.91,15479.13,15520.59
07/29/13,15557.14,15557.14,15482.27,15521.97
07/26/13,15547.85,15560.97,15405.16,15558.83
07/25/13,15539.17,15560.33,15455.59,15555.61
07/24/13,15576.69,15602.6,15496.84,15542.24
07/23/13,15547,15604.22,15544.06,15567.74
07/22/13,15543.97,15576.21,15516.2,15545.55
07/19/13,15524.27,15544.55,15491.96,15543.74
07/18/13,15465.91,15589.4,15465.91,15548.54
07/17/13,15456.92,15502,15438.12,15470.52
07/16/13,15485.03,15498.16,15415.71,15451.85
07/15/13,15459.69,15509.48,15455.77,15484.26
07/12/13,15460.69,15498.39,15410.27,15464.3
07/11/13,15298,15483.55,15298,15460.92
07/10/13,15298.03,15348.95,15258.89,15291.66
07/09/13,15228.46,15320.42,15228.46,15300.34
07/08/13,15137.22,15262.72,15137.22,15224.69
07/05/13,14995.46,15137.51,14971.2,15135.84
07/03/13,14923.73,15025.9,14858.93,14988.55
07/02/13,14973.04,15049.22,14870.51,14932.41
07/01/13,14911.6,15083.28,14911.6,14974.96
06/28/13,15016.58,15034.63,14884.8,14909.6
06/27/13,14921.28,15075.01,14921.28,15024.49
06/26/13,14769.99,14938.98,14769.68,14910.14
06/25/13,14669.69,14812.03,14669.69,14760.31
06/24/13,14795.79,14795.79,14551.27,14659.56
06/21/13,14760.62,14858.56,14688.43,14799.4
06/20/13,15105.51,15105.51,14732.03,14758.32
06/19/13,15315.47,15322.07,15112.11,15112.19
06/18/13,15186.3,15340.09,15186.3,15318.23
06/17/13,15078.71,15261.71,15078.71,15179.85
06/14/13,15178.08,15205.92,15044.8,15070.18
06/13/13,14992.54,15202.27,14953.45,15176.08
06/12/13,15130.39,15241.28,14981.21,14995.23
06/11/13,15231.38,15251.07,15086.09,15122.02
06/10/13,15247.81,15300.64,15211.25,15238.59
06/07/13,15044.46,15255.58,15044.46,15248.12
06/06/13,14955.45,15040.62,14844.22,15040.62
06/05/13,15168.1,15168.63,14945.57,14960.59
06/04/13,15255.22,15304.98,15100.78,15177.54
06/03/13,15123.55,15254.11,15123.55,15254.03
05/31/13,15322.22,15392.38,15115.57,15115.57
05/30/13,15306.02,15398.7,15280.99,15324.53
05/29/13,15399.94,15400.25,15229.53,15302.8
05/28/13,15307.33,15521.49,15307.33,15409.39
05/24/13,15290.74,15306.71,15199.63,15303.1
05/23/13,15300.57,15348.41,15180.23,15294.5
05/22/13,15387.12,15542.4,15265.96,15307.17
05/21/13,15334.97,15434.5,15325.68,15387.58
05/20/13,15348.33,15391.84,15314.15,15335.28
05/17/13,15234.75,15357.4,15234.75,15354.4
05/16/13,15273.92,15302.49,15215.82,15233.22
05/15/13,15211.87,15301.34,15175.39,15275.69
05/14/13,15092.15,15219.55,15089.3,15215.25
05/13/13,15113.42,15113.42,15053.46,15091.68
05/10/13,15082.62,15118.49,15038.18,15118.49
05/09/13,15105.12,15144.83,15046.87,15082.62
05/08/13,15056.2,15106.81,15021.87,15105.12
05/07/13,14968.89,15056.67,14968.89,15056.2
05/06/13,14973.96,14988.87,14941.09,14968.89
05/03/13,14831.58,15009.59,14831.58,14973.96
05/02/13,14700.95,14834.63,14700.95,14831.58
05/01/13,14839.8,14839.8,14687.05,14700.95
04/30/13,14818.75,14839.8,14734.47,14839.8
04/29/13,14712.55,14844.96,14712.55,14818.75
04/26/13,14700.8,14743.49,14684.82,14712.55
04/25/13,14676.3,14768.05,14665.45,14700.8
04/24/13,14719.46,14747.42,14666.54,14676.3
04/23/13,14567.17,14721.42,14554.29,14719.46
04/22/13,14547.51,14588.83,14457.6,14567.17
04/19/13,14537.14,14553.73,14444.03,14547.51
04/18/13,14618.59,14650.26,14495.29,14537.14
04/17/13,14756.78,14756.78,14560.81,14618.59
04/16/13,14599.2,14761.73,14599.2,14756.78
04/15/13,14865.06,14865.06,14598.58,14599.2
04/12/13,14865.14,14865.21,14790.57,14865.06
04/11/13,14802.24,14887.51,14785.36,14865.14
04/10/13,14673.46,14826.66,14673.46,14802.24
04/09/13,14613.48,14716.46,14598.5,14673.46
04/08/13,14565.25,14613.48,14497.8,14613.48
04/05/13,14606.11,14606.11,14434.43,14565.25
04/04/13,14550.35,14625.24,14538.72,14606.11
04/03/13,14662.01,14683.13,14525.36,14550.35
04/02/13,14572.85,14684.49,14572.85,14662.01
04/01/13,14578.54,14605.72,14531.48,14572.85
03/28/13,14526.16,14585.1,14520.86,14578.54
03/27/13,14559.65,14559.65,14439.55,14526.16
03/26/13,14447.75,14561.54,14447.75,14559.65
03/25/13,14512.03,14563.75,14395,14447.75
03/22/13,14421.49,14519.95,14421.49,14512.03
03/21/13,14511.73,14511.73,14383.02,14421.49
03/20/13,14455.82,14546.82,14455.82,14511.73
03/19/13,14452.06,14514.34,14382.09,14455.82
03/18/13,14514.11,14521.59,14404.21,14452.06
03/15/13,14539.14,14539.14,14470.5,14514.11
03/14/13,14455.28,14539.29,14455.28,14539.14
03/13/13,14450.06,14472.8,14411.66,14455.28
03/12/13,14447.29,14478.8,14412.06,14450.06
03/11/13,14397.07,14448.06,14373.32,14447.29
03/08/13,14329.49,14413.17,14329.49,14397.07
03/07/13,14296.24,14354.69,14296.24,14329.49
03/06/13,14253.77,14320.65,14253,14296.24
03/05/13,14127.82,14286.37,14127.82,14253.77
03/04/13,14089.66,14128.21,14030.37,14127.82
03/01/13,14054.49,14107.09,13937.6,14089.66
02/28/13,14075.37,14149.15,14050.18,14054.49
02/27/13,13900.13,14104.86,13880.19,14075.37
02/26/13,13784.17,13918.44,13784.17,13900.13
02/25/13,14000.57,14081.58,13784.01,13784.17
02/22/13,13880.62,14001.19,13880.62,14000.57
02/21/13,13927.54,13927.54,13834.4,13880.62
02/20/13,14035.67,14058.27,13919.28,13927.54
02/19/13,13981.76,14044.82,13977.9,14035.67
02/15/13,13973.39,14001.93,13906.73,13981.76
02/14/13,13982.91,13990.36,13921.94,13973.39
02/13/13,14018.7,14029.35,13945.78,13982.91
02/12/13,13971.24,14038.97,13968.94,14018.7
02/11/13,13992.97,13992.97,13940.41,13971.24
02/08/13,13944.05,14022.62,13944.05,13992.97
02/07/13,13986.52,13988.06,13852.2,13944.05
02/06/13,13979.3,13991.61,13913.18,13986.52
02/05/13,13880.08,14013.6,13880.08,13979.3
02/04/13,14009.79,14009.79,13866.83,13880.08
02/01/13,13860.58,14019.78,13860.58,14009.79
01/31/13,13910.42,13941.06,13860.58,13860.58
01/30/13,13954.42,13966.13,13896.95,13910.42
01/29/13,13881.93,13969.99,13880.01,13954.42
01/28/13,13895.98,13915.72,13862.57,13881.93
01/25/13,13825.33,13895.98,13825.33,13895.98
01/24/13,13779.33,13879.66,13779.33,13825.33
01/23/13,13712.21,13794.29,13710.13,13779.33
01/22/13,13649.7,13712.21,13622.96,13712.21
01/18/13,13596.02,13649.93,13571.86,13649.7
01/17/13,13511.23,13633.89,13510.24,13596.02
01/16/13,13534.89,13534.89,13468.96,13511.23
01/15/13,13507.32,13546.37,13445.8,13534.89
01/14/13,13488.43,13520.18,13459.84,13507.32
